legal_code,status,legal_name,last_token,region_group,frame_population_dongs,frame_screened_dongs,frame_sampling_probability,frame_weight,total_units,screen_ok,screen_error
4161037023,존재,경기도 광주시 남한산성면 광지원리,광지원리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4163010900,존재,경기도 양주시 고읍동,고읍동,수도권(경기·인천),2280,120,0.05263157894736842,19.0,5824,True,
4163011000,존재,경기도 양주시 덕정동,덕정동,수도권(경기·인천),2280,120,0.05263157894736842,19.0,12662,True,
4165010400,존재,경기도 포천시 선단동,선단동,수도권(경기·인천),2280,120,0.05263157894736842,19.0,9990,True,
4165025021,존재,경기도 포천시 소흘읍 송우리,송우리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,21558,True,
4165035024,존재,경기도 포천시 창수면 오가리,오가리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4165035027,존재,경기도 포천시 창수면 신흥리,신흥리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4165039023,존재,경기도 포천시 영북면 산정리,산정리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167031023,존재,경기도 여주시 점동면 덕평리,덕평리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167034529,존재,경기도 여주시 세종대왕면 마래리,마래리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167036021,존재,경기도 여주시 북내면 당우리,당우리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,220,True,
4167036022,존재,경기도 여주시 북내면 신남리,신남리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167036030,존재,경기도 여주시 북내면 장암리,장암리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167037021,존재,경기도 여주시 강천면 간매리,간매리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4167038027,존재,경기도 여주시 산북면 용담리,용담리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4180025023,존재,경기도 연천군 연천읍 상리,상리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,4,True,
4180025029,존재,경기도 연천군 연천읍 고문리,고문리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4180031027,존재,경기도 연천군 군남면 남계리,남계리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4180033028,존재,경기도 연천군 백학면 두현리,두현리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4180035037,존재,경기도 연천군 왕징면 가천리,가천리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4180036026,존재,경기도 연천군 신서면 승양리,승양리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4182034524,존재,경기도 가평군 조종면 상판리,상판리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4183035027,존재,경기도 양평군 서종면 노문리,노문리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,0,True,
4183040031,존재,경기도 양평군 용문면 덕촌리,덕촌리,수도권(경기·인천),2280,120,0.05263157894736842,19.0,4,True,
2635010100,존재,부산광역시 해운대구 반송동,반송동,지방,16111,120,0.007448327229842964,134.25833333333333,19972,True,
2641010100,존재,부산광역시 금정구 두구동,두구동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
2641010400,존재,부산광역시 금정구 남산동,남산동,지방,16111,120,0.007448327229842964,134.25833333333333,16666,True,
2671033026,존재,부산광역시 기장군 철마면 연구리,연구리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
2711011000,존재,대구광역시 중구 상서동,상서동,지방,16111,120,0.007448327229842964,134.25833333333333,168,True,
2726010100,존재,대구광역시 수성구 범어동,범어동,지방,16111,120,0.007448327229842964,134.25833333333333,40204,True,
2771026228,존재,대구광역시 달성군 옥포읍 김흥리,김흥리,지방,16111,120,0.007448327229842964,134.25833333333333,10,True,
2771038021,존재,대구광역시 달성군 구지면 창리,창리,지방,16111,120,0.007448327229842964,134.25833333333333,5054,True,
2914012600,존재,광주광역시 서구 세하동,세하동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
3011013300,존재,대전광역시 동구 내탑동,내탑동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
3014011800,존재,대전광역시 중구 사정동,사정동,지방,16111,120,0.007448327229842964,134.25833333333333,3530,True,
3120011400,존재,울산광역시 북구 신명동,신명동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
3611025022,존재,세종특별자치시 조치원읍 상리,상리,지방,16111,120,0.007448327229842964,134.25833333333333,398,True,
3611035031,존재,세종특별자치시 장군면 송학리,송학리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
3611035033,존재,세종특별자치시 장군면 용암리,용암리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4311132039,존재,충청북도 청주시 상당구 미원면 옥화리,옥화리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4311331035,존재,충청북도 청주시 흥덕구 강내면 학천리,학천리,지방,16111,120,0.007448327229842964,134.25833333333333,64,True,
4313042030,존재,충청북도 충주시 엄정면 유봉리,유봉리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4315032037,존재,충청북도 제천시 청풍면 신리,신리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4374031029,존재,충청북도 영동군 용산면 가곡리,가곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4380025027,존재,충청북도 단양군 단양읍 상진리,상진리,지방,16111,120,0.007448327229842964,134.25833333333333,3130,True,
4413125025,존재,충청남도 천안시 동남구 목천읍 덕전리,덕전리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4415031034,존재,충청남도 공주시 이인면 반송리,반송리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4415032025,존재,충청남도 공주시 탄천면 덕지리,덕지리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4415033035,존재,충청남도 공주시 계룡면 죽곡리,죽곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4415033037,존재,충청남도 공주시 계룡면 유평리,유평리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4415038026,존재,충청남도 공주시 우성면 도천리,도천리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4421034029,존재,충청남도 서산시 지곡면 무장리,무장리,지방,16111,120,0.007448327229842964,134.25833333333333,3960,True,
4471039030,존재,충청남도 금산군 추부면 서대리,서대리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4477031033,존재,충청남도 서천군 마서면 도삼리,도삼리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4479031021,존재,충청남도 청양군 운곡면 위라리,위라리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4480025631,존재,충청남도 홍성군 홍북읍 산수리,산수리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4480037030,존재,충청남도 홍성군 서부면 판교리,판교리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4481035025,존재,충청남도 예산군 응봉면 평촌리,평촌리,지방,16111,120,0.007448327229842964,134.25833333333333,4,True,
4481037024,존재,충청남도 예산군 봉산면 사석리,사석리,지방,16111,120,0.007448327229842964,134.25833333333333,8,True,
4481039025,존재,충청남도 예산군 신암면 하평리,하평리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4611016400,존재,전라남도 목포시 옥암동,옥암동,지방,16111,120,0.007448327229842964,134.25833333333333,35506,True,
4613013600,존재,전라남도 여수시 여천동,여천동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4613033025,존재,전라남도 여수시 화양면 옥적리,옥적리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4613035028,존재,전라남도 여수시 화정면 조발리,조발리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4615035025,존재,전라남도 순천시 주암면 창촌리,창촌리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4672039030,존재,전라남도 곡성군 겸면 운교리,운교리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4679031030,존재,전라남도 화순군 한천면 동가리,동가리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4679032025,존재,전라남도 화순군 춘양면 양곡리,양곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4679039530,존재,전라남도 화순군 백아면 이천리,이천리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4679040028,존재,전라남도 화순군 동복면 연월리,연월리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4680036025,존재,전라남도 장흥군 부산면 용반리,용반리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4681032031,존재,전라남도 강진군 칠량면 흥학리,흥학리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4682035027,존재,전라남도 해남군 북평면 동해리,동해리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4690035022,존재,전라남도 진도군 지산면 관마리,관마리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4690035025,존재,전라남도 진도군 지산면 앵무리,앵무리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4691040028,존재,전라남도 신안군 안좌면 향목리,향목리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4711310900,존재,경상북도 포항시 북구 대신동,대신동,지방,16111,120,0.007448327229842964,134.25833333333333,1158,True,
4713025622,존재,경상북도 경주시 건천읍 용명리,용명리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4713025623,존재,경상북도 경주시 건천읍 신평리,신평리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4713037023,존재,경상북도 경주시 강동면 안계리,안계리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4715034026,존재,경상북도 김천시 개령면 양천리,양천리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4717041029,존재,경상북도 안동시 예안면 신남리,신남리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4719034034,존재,경상북도 구미시 해평면 낙산리,낙산리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4721037025,존재,경상북도 영주시 순흥면 내죽리,내죽리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4723031025,존재,경상북도 영천시 청통면 대평리,대평리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4725034021,존재,경상북도 상주시 청리면 원장리,원장리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4728010900,존재,경상북도 문경시 공평동,공평동,지방,16111,120,0.007448327229842964,134.25833333333333,408,True,
4728025324,존재,경상북도 문경시 가은읍 작천리,작천리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4728034040,존재,경상북도 문경시 산북면 지내리,지내리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4729025022,존재,경상북도 경산시 하양읍 동서리,동서리,지방,16111,120,0.007448327229842964,134.25833333333333,4832,True,
4773036029,존재,경상북도 의성군 가음면 이리,이리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4773039048,존재,경상북도 의성군 비안면 장춘리,장춘리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4773040033,존재,경상북도 의성군 구천면 조성리,조성리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4776025024,존재,경상북도 영양군 영양읍 전곡리,전곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4776031042,존재,경상북도 영양군 입암면 산해리,산해리,지방,16111,120,0.007448327229842964,134.25833333333333,36,True,
4782034041,존재,경상북도 청도군 이서면 구라리,구라리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4782037057,존재,경상북도 청도군 매전면 관하리,관하리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4783031040,존재,경상북도 고령군 덕곡면 후암리,후암리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4790034041,존재,경상북도 예천군 감천면 벌방리,벌방리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4790038024,존재,경상북도 예천군 용궁면 무이리,무이리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4790038030,존재,경상북도 예천군 용궁면 송암리,송암리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4793031032,존재,경상북도 울진군 북면 신화리,신화리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4812132029,존재,경상남도 창원시 의창구 대산면 대방리,대방리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4817012600,존재,경상남도 진주시 평거동,평거동,지방,16111,120,0.007448327229842964,134.25833333333333,24154,True,
4817040022,존재,경상남도 진주시 대곡면 광석리,광석리,지방,16111,120,0.007448327229842964,134.25833333333333,106,True,
4817046025,존재,경상남도 진주시 수곡면 효자리,효자리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4822034027,존재,경상남도 통영시 광도면 안정리,안정리,지방,16111,120,0.007448327229842964,134.25833333333333,3190,True,
4824011300,존재,경상남도 사천시 이홀동,이홀동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4824011900,존재,경상남도 사천시 마도동,마도동,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4827035022,존재,경상남도 밀양시 단장면 단장리,단장리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4827036023,존재,경상남도 밀양시 상남면 연금리,연금리,지방,16111,120,0.007448327229842964,134.25833333333333,200,True,
4831036022,존재,경상남도 거제시 사등면 사등리,사등리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4874025022,존재,경상남도 창녕군 창녕읍 교리,교리,지방,16111,120,0.007448327229842964,134.25833333333333,1506,True,
4874035023,존재,경상남도 창녕군 유어면 가항리,가항리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4874036026,존재,경상남도 창녕군 대지면 본초리,본초리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4882031026,존재,경상남도 고성군 삼산면 판곡리,판곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4882034028,존재,경상남도 고성군 상리면 자은리,자은리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4882039024,존재,경상남도 고성군 구만면 저연리,저연리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
4889041028,존재,경상남도 합천군 대양면 양산리,양산리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5011012900,존재,제주특별자치도 제주시 도남동,도남동,지방,16111,120,0.007448327229842964,134.25833333333333,9274,True,
5013032025,존재,제주특별자치도 서귀포시 표선면 세화리,세화리,지방,16111,120,0.007448327229842964,134.25833333333333,38,True,
5113010600,존재,강원특별자치도 원주시 명륜동,명륜동,지방,16111,120,0.007448327229842964,134.25833333333333,20808,True,
5115012200,존재,강원특별자치도 강릉시 유산동,유산동,지방,16111,120,0.007448327229842964,134.25833333333333,12,True,
5117012600,존재,강원특별자치도 동해시 이로동,이로동,지방,16111,120,0.007448327229842964,134.25833333333333,592,True,
5123034023,존재,강원특별자치도 삼척시 미로면 하거노리,하거노리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5173032027,존재,강원특별자치도 횡성군 안흥면 성산리,성산리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5177037021,존재,강원특별자치도 정선군 여량면 여량리,여량리,지방,16111,120,0.007448327229842964,134.25833333333333,62,True,
5181033023,존재,강원특별자치도 인제군 기린면 서리,서리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5182025328,존재,강원특별자치도 고성군 거진읍 석문리,석문리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5183035033,존재,강원특별자치도 양양군 강현면 방축리,방축리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5214039021,존재,전북특별자치도 익산시 여산면 여산리,여산리,지방,16111,120,0.007448327229842964,134.25833333333333,16,True,
5218010600,존재,전북특별자치도 정읍시 농소동,농소동,지방,16111,120,0.007448327229842964,134.25833333333333,1442,True,
5218038028,존재,전북특별자치도 정읍시 정우면 대산리,대산리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5221036025,존재,전북특별자치도 김제시 부량면 용성리,용성리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5271025024,존재,전북특별자치도 완주군 삼례읍 해전리,해전리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5271035022,존재,전북특별자치도 완주군 구이면 광곡리,광곡리,지방,16111,120,0.007448327229842964,134.25833333333333,6,True,
5274035021,존재,전북특별자치도 장수군 계남면 침곡리,침곡리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5275033025,존재,전북특별자치도 임실군 신평면 가덕리,가덕리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5277036033,존재,전북특별자치도 순창군 쌍치면 쌍계리,쌍계리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5277036036,존재,전북특별자치도 순창군 쌍치면 운암리,운암리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5279034031,존재,전북특별자치도 고창군 공음면 예전리,예전리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5279041025,존재,전북특별자치도 고창군 성내면 덕산리,덕산리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5279041026,존재,전북특별자치도 고창군 성내면 신성리,신성리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
5280032023,존재,전북특별자치도 부안군 동진면 하장리,하장리,지방,16111,120,0.007448327229842964,134.25833333333333,0,True,
